# exploratory, not prespecified; post hoc, outside the frozen analysis plan at commit 98b5e09199a5eef0c46be452793e953f5a2af31e
level,structure_id,inchikey,inchikey_first_block,members,labels,tested,distinct_organisms,distinct_genera,distinct_families,distinct_references,lotus_rows
connectivity,XIIACXXCJBZLHS,XIIACXXCJBZLHS-PEVLUNPASA-N,XIIACXXCJBZLHS,XIIACXXCJBZLHS-PEVLUNPASA-N,unknown,false,31,18,13,25,484
connectivity,JLDIWYKSFMPIDW,JLDIWYKSFMPIDW-UHFFFAOYSA-N,JLDIWYKSFMPIDW,JLDIWYKSFMPIDW-UHFFFAOYSA-N,unknown,false,2,2,2,2,38
connectivity,JQOHSPBYKPYMTF,JQOHSPBYKPYMTF-COBYOQRRSA-N,JQOHSPBYKPYMTF,JQOHSPBYKPYMTF-COBYOQRRSA-N,unknown,false,2,2,2,3,26
connectivity,BTFJIXJJCSYFAL,BTFJIXJJCSYFAL-UHFFFAOYSA-N,BTFJIXJJCSYFAL,BTFJIXJJCSYFAL-UHFFFAOYSA-N,unknown,false,27,26,19,24,344
connectivity,GGDUSUKUCOFETL,GGDUSUKUCOFETL-UHFFFAOYSA-N,GGDUSUKUCOFETL,GGDUSUKUCOFETL-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,QWAHFQISKZTEOO,QWAHFQISKZTEOO-JMSASQQJSA-N,QWAHFQISKZTEOO,QWAHFQISKZTEOO-JMSASQQJSA-N,unknown,false,2,2,2,2,21
connectivity,OVBKVWSHXDCSTK,OVBKVWSHXDCSTK-UHFFFAOYSA-N,OVBKVWSHXDCSTK,OVBKVWSHXDCSTK-UHFFFAOYSA-N,unknown,false,2,2,2,2,38
connectivity,XPLYAIRFUUIGPK,XPLYAIRFUUIGPK-TVTJTFRUSA-N,XPLYAIRFUUIGPK,XPLYAIRFUUIGPK-TVTJTFRUSA-N,unknown,false,2,2,2,2,21
connectivity,GLDOVTGHNKAZLK,GLDOVTGHNKAZLK-UHFFFAOYSA-N,GLDOVTGHNKAZLK,GLDOVTGHNKAZLK-UHFFFAOYSA-N,unknown,false,49,34,21,29,526
connectivity,IBPVZXPSTLXWCG,IBPVZXPSTLXWCG-UHFFFAOYSA-N,IBPVZXPSTLXWCG,IBPVZXPSTLXWCG-UHFFFAOYSA-N,unknown,false,3,3,3,3,44
connectivity,HBMXPBLBFQDRGX,HBMXPBLBFQDRGX-UHFFFAOYSA-N,HBMXPBLBFQDRGX,HBMXPBLBFQDRGX-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,MSUOLNSQHLHDAS,MSUOLNSQHLHDAS-QHCPKHFHSA-N,MSUOLNSQHLHDAS,MSUOLNSQHLHDAS-QHCPKHFHSA-N,unknown,false,19,13,15,10,167
connectivity,VLHZUYUOEGBBJB,VLHZUYUOEGBBJB-UHFFFAOYSA-N,VLHZUYUOEGBBJB,VLHZUYUOEGBBJB-UHFFFAOYSA-N,unknown,false,2,2,2,2,38
connectivity,ICAIHSUWWZJGHD,ICAIHSUWWZJGHD-UHFFFAOYSA-N,ICAIHSUWWZJGHD,ICAIHSUWWZJGHD-UHFFFAOYSA-N,unknown,false,36,29,19,30,368
connectivity,UGAGPNKCDRTDHP,UGAGPNKCDRTDHP-UHFFFAOYSA-N,UGAGPNKCDRTDHP,UGAGPNKCDRTDHP-UHFFFAOYSA-N,unknown,false,7,7,6,9,102
connectivity,HVWZNSXGOXRKIK,HVWZNSXGOXRKIK-UHFFFAOYSA-N,HVWZNSXGOXRKIK,HVWZNSXGOXRKIK-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,NPTAQBFHUNRJAR,NPTAQBFHUNRJAR-UHFFFAOYSA-N,NPTAQBFHUNRJAR,NPTAQBFHUNRJAR-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,PMFMJXPRNJUYMB,,PMFMJXPRNJUYMB,PMFMJXPRNJUYMB-RCWTZXSCSA-N;PMFMJXPRNJUYMB-GWOFURMSSA-N,unknown,false,2,2,2,2,30
connectivity,CWNIQCOMWQROPA,CWNIQCOMWQROPA-RMPJHFDMSA-N,CWNIQCOMWQROPA,CWNIQCOMWQROPA-RMPJHFDMSA-N,unknown,false,1,1,1,1,16
connectivity,CSDGLNFYKPCMSZ,CSDGLNFYKPCMSZ-UHFFFAOYSA-N,CSDGLNFYKPCMSZ,CSDGLNFYKPCMSZ-UHFFFAOYSA-N,unknown,false,4,3,1,3,82
connectivity,YFXWTVLDSKSYLW,,YFXWTVLDSKSYLW,YFXWTVLDSKSYLW-NSCUHMNNSA-N;YFXWTVLDSKSYLW-UHFFFAOYSA-N,unknown,false,5,5,3,3,129
connectivity,SVOZVFTXNDIEBH,SVOZVFTXNDIEBH-NWALNABHSA-N,SVOZVFTXNDIEBH,SVOZVFTXNDIEBH-NWALNABHSA-N,unknown,false,1,1,1,1,16
connectivity,BURKMBCVRAOKIE,BURKMBCVRAOKIE-UHFFFAOYSA-N,BURKMBCVRAOKIE,BURKMBCVRAOKIE-UHFFFAOYSA-N,unknown,false,1,1,1,1,16
connectivity,SEIUOPPGQAMYGB,SEIUOPPGQAMYGB-JXMROGBWSA-N,SEIUOPPGQAMYGB,SEIUOPPGQAMYGB-JXMROGBWSA-N,unknown,false,1,1,1,1,16
connectivity,VIFUUCKOHMULOK,VIFUUCKOHMULOK-PNQBHLATSA-N,VIFUUCKOHMULOK,VIFUUCKOHMULOK-PNQBHLATSA-N,unknown,false,1,1,1,1,16
connectivity,FGSKBDHSKRORJJ,FGSKBDHSKRORJJ-XRJCJLGXSA-N,FGSKBDHSKRORJJ,FGSKBDHSKRORJJ-XRJCJLGXSA-N,unknown,false,1,1,1,1,16
connectivity,GVJMTMMPLOGKCG,GVJMTMMPLOGKCG-UHFFFAOYSA-N,GVJMTMMPLOGKCG,GVJMTMMPLOGKCG-UHFFFAOYSA-N,unknown,false,1,1,1,1,16
connectivity,QXAUTQFAWKKNLM,QXAUTQFAWKKNLM-UHFFFAOYSA-N,QXAUTQFAWKKNLM,QXAUTQFAWKKNLM-UHFFFAOYSA-N,unknown,false,21,18,14,15,225
connectivity,VQCJUVLBCCMWJY,VQCJUVLBCCMWJY-JSGCOSHPSA-N,VQCJUVLBCCMWJY,VQCJUVLBCCMWJY-JSGCOSHPSA-N,unknown,false,1,1,1,1,16
connectivity,QQHJDPROMQRDLA,QQHJDPROMQRDLA-UHFFFAOYSA-N,QQHJDPROMQRDLA,QQHJDPROMQRDLA-UHFFFAOYSA-N,unknown,false,7,7,7,7,80
connectivity,LUUFSCNUZAYHAT,LUUFSCNUZAYHAT-UHFFFAOYSA-N,LUUFSCNUZAYHAT,LUUFSCNUZAYHAT-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,MLYHCZZKHHLZSJ,,MLYHCZZKHHLZSJ,MLYHCZZKHHLZSJ-PQZOIKATSA-N;MLYHCZZKHHLZSJ-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,XUSRQFSIUJWCKT,,XUSRQFSIUJWCKT,XUSRQFSIUJWCKT-UHFFFAOYSA-N;XUSRQFSIUJWCKT-UPHRSURJSA-N,unknown,false,1,1,1,1,32
connectivity,VJZBXAQGWLMYMS,VJZBXAQGWLMYMS-HNNXBMFYSA-N,VJZBXAQGWLMYMS,VJZBXAQGWLMYMS-HNNXBMFYSA-N,unknown,false,5,5,4,5,61
connectivity,GJBXIPOYHVMPQJ,GJBXIPOYHVMPQJ-UHFFFAOYSA-N,GJBXIPOYHVMPQJ,GJBXIPOYHVMPQJ-UHFFFAOYSA-N,unknown,false,1,1,1,1,24
connectivity,HDMPRVPFPXXMCE,HDMPRVPFPXXMCE-VGLFAYCPSA-N,HDMPRVPFPXXMCE,HDMPRVPFPXXMCE-VGLFAYCPSA-N,unknown,false,1,1,1,1,16
connectivity,LQUHZVLTTWMBTO,,LQUHZVLTTWMBTO,LQUHZVLTTWMBTO-UHFFFAOYSA-N;LQUHZVLTTWMBTO-UPHRSURJSA-N,unknown,false,2,2,2,2,53
connectivity,SBLKVIQSIHEQOF,,SBLKVIQSIHEQOF,SBLKVIQSIHEQOF-OWOJBTEDSA-N;SBLKVIQSIHEQOF-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,KPBOLLJJMHIJPH,,KPBOLLJJMHIJPH,KPBOLLJJMHIJPH-PQZOIKATSA-N;KPBOLLJJMHIJPH-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,UANZCTRZDQLPDX,,UANZCTRZDQLPDX,UANZCTRZDQLPDX-PQZOIKATSA-N;UANZCTRZDQLPDX-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,RKSTWDZUIGHKJJ,RKSTWDZUIGHKJJ-INIZCTEOSA-N,RKSTWDZUIGHKJJ,RKSTWDZUIGHKJJ-INIZCTEOSA-N,unknown,false,1,1,1,1,16
connectivity,XXIKKMLIDXLAIK,XXIKKMLIDXLAIK-RFKFVWFBSA-N,XXIKKMLIDXLAIK,XXIKKMLIDXLAIK-RFKFVWFBSA-N,unknown,false,7,7,1,12,149
connectivity,MDQUFNTVPFAZDI,MDQUFNTVPFAZDI-MEZLHGDWSA-N,MDQUFNTVPFAZDI,MDQUFNTVPFAZDI-MEZLHGDWSA-N,unknown,false,1,1,1,1,6
connectivity,XZSOANLYLXCHQM,XZSOANLYLXCHQM-MOBHZLNTSA-N,XZSOANLYLXCHQM,XZSOANLYLXCHQM-MOBHZLNTSA-N,unknown,false,2,2,1,3,27
connectivity,JFZWEEGAFRZPEY,JFZWEEGAFRZPEY-TXQBVQDDSA-N,JFZWEEGAFRZPEY,JFZWEEGAFRZPEY-TXQBVQDDSA-N,unknown,false,1,1,1,1,6
connectivity,NZLGSHIHKTYCHX,NZLGSHIHKTYCHX-BKBYZJAPSA-N,NZLGSHIHKTYCHX,NZLGSHIHKTYCHX-BKBYZJAPSA-N,unknown,false,1,1,1,2,12
connectivity,DSZHGIOAMQFBEO,DSZHGIOAMQFBEO-IDKAVECDSA-N,DSZHGIOAMQFBEO,DSZHGIOAMQFBEO-IDKAVECDSA-N,unknown,false,1,1,1,2,12
connectivity,XCCTYIAWTASOJW,XCCTYIAWTASOJW-UHFFFAOYSA-N,XCCTYIAWTASOJW,XCCTYIAWTASOJW-UHFFFAOYSA-N,unknown,false,6,6,6,8,55
connectivity,FQANCGQCBCUSMI,FQANCGQCBCUSMI-PGRLXCGISA-N,FQANCGQCBCUSMI,FQANCGQCBCUSMI-PGRLXCGISA-N,unknown,false,1,1,1,1,16
connectivity,HSCJRCZFDFQWRP,,HSCJRCZFDFQWRP,HSCJRCZFDFQWRP-ZBPKVOKESA-N;HSCJRCZFDFQWRP-JZMIEXBBSA-N,unknown,false,12,12,12,15,185
connectivity,HLKXYZVTANABHZ,HLKXYZVTANABHZ-REOHCLBHSA-N,HLKXYZVTANABHZ,HLKXYZVTANABHZ-REOHCLBHSA-N,unknown,false,4,4,4,4,42
connectivity,PXQPEWDEAKTCGB,PXQPEWDEAKTCGB-UHFFFAOYSA-N,PXQPEWDEAKTCGB,PXQPEWDEAKTCGB-UHFFFAOYSA-N,unknown,false,18,11,9,12,193
connectivity,LIJIPBYXIXTNLE,LIJIPBYXIXTNLE-UHFFFAOYSA-N,LIJIPBYXIXTNLE,LIJIPBYXIXTNLE-UHFFFAOYSA-N,unknown,false,6,5,2,6,74
connectivity,HBCGVLQXOOVNBP,HBCGVLQXOOVNBP-UHFFFAOYSA-N,HBCGVLQXOOVNBP,HBCGVLQXOOVNBP-UHFFFAOYSA-N,unknown,false,2,2,1,3,52
connectivity,FDECXSCMWXHRNU,,FDECXSCMWXHRNU,FDECXSCMWXHRNU-FOXWYSRTSA-N;FDECXSCMWXHRNU-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,YVLXSHWZFBDIEL,,YVLXSHWZFBDIEL,YVLXSHWZFBDIEL-SRDSWEMOSA-N;YVLXSHWZFBDIEL-UHFFFAOYSA-N,unknown,false,1,1,1,1,32
connectivity,KYOFIJXMVNQYFC,KYOFIJXMVNQYFC-XJZKHKOHSA-N,KYOFIJXMVNQYFC,KYOFIJXMVNQYFC-XJZKHKOHSA-N,unknown,false,29,27,25,28,246
connectivity,WGOAIFKCEHANND,WGOAIFKCEHANND-BYVQRJCNSA-N,WGOAIFKCEHANND,WGOAIFKCEHANND-BYVQRJCNSA-N,unknown,false,1,1,1,1,12
connectivity,RNETYSXHFSDFMM,,RNETYSXHFSDFMM,RNETYSXHFSDFMM-UHFFFAOYSA-N;RNETYSXHFSDFMM-VRUJEOEASA-N;RNETYSXHFSDFMM-GPWRYVIMSA-N;RNETYSXHFSDFMM-QTPVUCHESA-N;RNETYSXHFSDFMM-MXDOMYPLSA-N;RNETYSXHFSDFMM-IDBNLLBVSA-N,unknown,false,7,5,3,8,124
connectivity,ZWXPNDUTGNVQEU,,ZWXPNDUTGNVQEU,ZWXPNDUTGNVQEU-STEPOWRLSA-N;ZWXPNDUTGNVQEU-KBMWVASHSA-N,unknown,false,13,12,3,21,283
connectivity,LSLCJRYTIZGMGR,LSLCJRYTIZGMGR-YIGGRTFZSA-N,LSLCJRYTIZGMGR,LSLCJRYTIZGMGR-YIGGRTFZSA-N,unknown,false,1,1,1,1,12
connectivity,DXLFKVGWUIBOJK,DXLFKVGWUIBOJK-MENKIJNDSA-N,DXLFKVGWUIBOJK,DXLFKVGWUIBOJK-MENKIJNDSA-N,unknown,false,1,1,1,1,12
connectivity,AOVNJUKMQOLLCG,,AOVNJUKMQOLLCG,AOVNJUKMQOLLCG-CHMWRIJWSA-N;AOVNJUKMQOLLCG-STEPOWRLSA-N,unknown,false,15,12,3,14,148
connectivity,RUVUHIUYGJBLGI,,RUVUHIUYGJBLGI,RUVUHIUYGJBLGI-XJZKHKOHSA-N;RUVUHIUYGJBLGI-UHFFFAOYSA-N,unknown,false,189,137,69,159,1919
connectivity,HATOUTDTQNFTCP,HATOUTDTQNFTCP-FWAIKWLASA-N,HATOUTDTQNFTCP,HATOUTDTQNFTCP-FWAIKWLASA-N,unknown,false,4,2,1,14,100
connectivity,SEHVRKPXIDOTRX,,SEHVRKPXIDOTRX,SEHVRKPXIDOTRX-UHFFFAOYSA-N;SEHVRKPXIDOTRX-BQAGTUHJSA-N;SEHVRKPXIDOTRX-CMUUVTEDSA-N,active;unknown,true,10,2,1,20,317
connectivity,HGFWVFTZYRJFRI,,HGFWVFTZYRJFRI,HGFWVFTZYRJFRI-LJBAAKLNSA-N;HGFWVFTZYRJFRI-DRPISQTGSA-N,unknown,false,5,2,1,5,124
connectivity,KBAPHKOHTBBCTO,,KBAPHKOHTBBCTO,KBAPHKOHTBBCTO-SDHKVNBFSA-N;KBAPHKOHTBBCTO-JZHBEADGSA-N,unknown,false,10,2,1,18,438
connectivity,JHRGMTAPZSUYRD,,JHRGMTAPZSUYRD,JHRGMTAPZSUYRD-KYJUHHDHSA-N;JHRGMTAPZSUYRD-XZWHSSHBSA-N,unknown,false,3,1,1,1,35
connectivity,NVONLTGCBHODBW,,NVONLTGCBHODBW,NVONLTGCBHODBW-LOYHVIPDSA-N;NVONLTGCBHODBW-KYJUHHDHSA-N,unknown,false,5,2,1,3,55
connectivity,SCNZCLDHJJSZBK,SCNZCLDHJJSZBK-ROLQACJLSA-N,SCNZCLDHJJSZBK,SCNZCLDHJJSZBK-ROLQACJLSA-N,unknown,false,9,2,1,8,137
connectivity,MGISFAXYYUFOCQ,MGISFAXYYUFOCQ-UHFFFAOYSA-N,MGISFAXYYUFOCQ,MGISFAXYYUFOCQ-UHFFFAOYSA-N,unknown,false,3,1,1,2,40
connectivity,BSEWSLOUHTTXHH,,BSEWSLOUHTTXHH,BSEWSLOUHTTXHH-LOYHVIPDSA-N;BSEWSLOUHTTXHH-UHFFFAOYSA-N,unknown,false,4,2,1,3,85
connectivity,FHRIMKTUWXMHKX,,FHRIMKTUWXMHKX,FHRIMKTUWXMHKX-LOYHVIPDSA-N;FHRIMKTUWXMHKX-IHLOFXLRSA-N,unknown,false,1,1,1,1,10
connectivity,CUPIFLSTSCNJKQ,CUPIFLSTSCNJKQ-LNFIHJIRSA-N,CUPIFLSTSCNJKQ,CUPIFLSTSCNJKQ-LNFIHJIRSA-N,unknown,false,1,1,1,1,5
connectivity,ROUXXXDUAXDTMT,ROUXXXDUAXDTMT-BATGZJOISA-N,ROUXXXDUAXDTMT,ROUXXXDUAXDTMT-BATGZJOISA-N,unknown,false,1,1,1,1,5
connectivity,HBBREQHKOYBPEC,HBBREQHKOYBPEC-LDLOPFEMSA-N,HBBREQHKOYBPEC,HBBREQHKOYBPEC-LDLOPFEMSA-N,unknown,false,1,1,1,1,5
connectivity,SMHBZVSVLIBGGO,SMHBZVSVLIBGGO-UHFFFAOYSA-N,SMHBZVSVLIBGGO,SMHBZVSVLIBGGO-UHFFFAOYSA-N,unknown,false,5,2,1,10,148
connectivity,CTQZLJNGGADYPZ,CTQZLJNGGADYPZ-AATRIKPKSA-N,CTQZLJNGGADYPZ,CTQZLJNGGADYPZ-AATRIKPKSA-N,unknown,false,1,1,1,1,10
connectivity,DXRMPQWVXOWYBT,DXRMPQWVXOWYBT-KDXMTYKHSA-N,DXRMPQWVXOWYBT,DXRMPQWVXOWYBT-KDXMTYKHSA-N,unknown,false,1,1,1,1,5
connectivity,NDLJVFLWWMLBIO,NDLJVFLWWMLBIO-UHFFFAOYSA-N,NDLJVFLWWMLBIO,NDLJVFLWWMLBIO-UHFFFAOYSA-N,unknown,false,2,2,1,2,36
connectivity,NWALYIKBPXGTJR,NWALYIKBPXGTJR-UHFFFAOYSA-N,NWALYIKBPXGTJR,NWALYIKBPXGTJR-UHFFFAOYSA-N,unknown,false,1,1,1,1,16
connectivity,GOVXKUCVZUROAN,GOVXKUCVZUROAN-UHFFFAOYSA-N,GOVXKUCVZUROAN,GOVXKUCVZUROAN-UHFFFAOYSA-N,unknown,false,4,3,1,3,60
connectivity,DJDFPSQNQFBWJR,DJDFPSQNQFBWJR-UHFFFAOYSA-N,DJDFPSQNQFBWJR,DJDFPSQNQFBWJR-UHFFFAOYSA-N,unknown,false,4,4,2,3,60
connectivity,CPZYZLPKCIMJGW,CPZYZLPKCIMJGW-UHFFFAOYSA-N,CPZYZLPKCIMJGW,CPZYZLPKCIMJGW-UHFFFAOYSA-N,unknown,false,6,4,2,5,90
connectivity,LCEXEHIIKDGIGK,LCEXEHIIKDGIGK-UHFFFAOYSA-N,LCEXEHIIKDGIGK,LCEXEHIIKDGIGK-UHFFFAOYSA-N,unknown,false,1,1,1,1,12
connectivity,VTXWULOWVRFQDB,VTXWULOWVRFQDB-UHFFFAOYSA-N,VTXWULOWVRFQDB,VTXWULOWVRFQDB-UHFFFAOYSA-N,unknown,false,1,1,1,1,12
connectivity,GHGKPLPBPGYSOO,GHGKPLPBPGYSOO-FBZNIEFRSA-N,GHGKPLPBPGYSOO,GHGKPLPBPGYSOO-FBZNIEFRSA-N,unknown,false,89,45,33,54,1032
connectivity,QXDHYSHOINNEAZ,QXDHYSHOINNEAZ-HSIBUNQISA-N,QXDHYSHOINNEAZ,QXDHYSHOINNEAZ-HSIBUNQISA-N,unknown,false,8,6,6,8,111
connectivity,YYLFLRIUDMIWTD,YYLFLRIUDMIWTD-VEVYEIKRSA-N,YYLFLRIUDMIWTD,YYLFLRIUDMIWTD-VEVYEIKRSA-N,unknown,false,4,4,4,4,39
connectivity,ONNNLYSDSXGHFE,,ONNNLYSDSXGHFE,ONNNLYSDSXGHFE-UHFFFAOYSA-N;ONNNLYSDSXGHFE-OGANXIJSSA-N,unknown,false,3,2,2,2,29
connectivity,INDVLXYUCBVVKW,INDVLXYUCBVVKW-PXBBAZSNSA-N,INDVLXYUCBVVKW,INDVLXYUCBVVKW-PXBBAZSNSA-N,unknown,false,184,123,95,115,1772
connectivity,NJBMGUDGYKNMIJ,NJBMGUDGYKNMIJ-ACRWALKSSA-N,NJBMGUDGYKNMIJ,NJBMGUDGYKNMIJ-ACRWALKSSA-N,unknown,false,2,2,1,2,22
connectivity,ABTDMVGTVHLKEM,ABTDMVGTVHLKEM-LVVCFWQASA-N,ABTDMVGTVHLKEM,ABTDMVGTVHLKEM-LVVCFWQASA-N,unknown,false,1,1,1,1,12
connectivity,JSPGKOBNHWTKNT,JSPGKOBNHWTKNT-CEERICPQSA-N,JSPGKOBNHWTKNT,JSPGKOBNHWTKNT-CEERICPQSA-N,unknown,false,22,11,6,19,170
connectivity,OQMUOVSEPOBWMK,OQMUOVSEPOBWMK-UHFFFAOYSA-N,OQMUOVSEPOBWMK,OQMUOVSEPOBWMK-UHFFFAOYSA-N,unknown,false,5,3,1,13,136
connectivity,CYTZKEPGJPIHGB,CYTZKEPGJPIHGB-DFDCBQTQSA-N,CYTZKEPGJPIHGB,CYTZKEPGJPIHGB-DFDCBQTQSA-N,unknown,false,1,1,1,1,10
connectivity,YNZRNENZMVIPBX,,YNZRNENZMVIPBX,YNZRNENZMVIPBX-SCLBUMFYSA-N;YNZRNENZMVIPBX-FNBJZPIPSA-N;YNZRNENZMVIPBX-UHFFFAOYSA-N,unknown,false,12,8,7,13,186
connectivity,CYPKCRFYMBXYBU,CYPKCRFYMBXYBU-NJSRRFNUSA-N,CYPKCRFYMBXYBU,CYPKCRFYMBXYBU-NJSRRFNUSA-N,unknown,false,8,5,3,11,93
connectivity,HFRZSVYKDDZRQY,,HFRZSVYKDDZRQY,HFRZSVYKDDZRQY-AATRIKPKSA-N;HFRZSVYKDDZRQY-MVIFTORASA-N,unknown,false,14,10,12,12,207
connectivity,KENJIKRHUJUWFQ,,KENJIKRHUJUWFQ,KENJIKRHUJUWFQ-UHFFFAOYSA-N;KENJIKRHUJUWFQ-RQZSYWDKSA-N;KENJIKRHUJUWFQ-FSWUXODBSA-N,unknown,false,2,1,1,2,20
connectivity,HUNLTIZKNQDZEI,,HUNLTIZKNQDZEI,HUNLTIZKNQDZEI-UHFFFAOYSA-N;HUNLTIZKNQDZEI-PGFZVWMDSA-N,unknown,false,71,47,32,56,818
connectivity,MMNYKQIDRZNIKT,,MMNYKQIDRZNIKT,MMNYKQIDRZNIKT-UHFFFAOYSA-N;MMNYKQIDRZNIKT-VSADUBDNSA-N,unknown,false,57,39,34,46,759
connectivity,USNLWGSHMJHWQY,USNLWGSHMJHWQY-FBIYPSPZSA-N,USNLWGSHMJHWQY,USNLWGSHMJHWQY-FBIYPSPZSA-N,unknown,false,5,4,3,3,53
connectivity,YGBZFOQXPOGACY,,YGBZFOQXPOGACY,YGBZFOQXPOGACY-ONIUZDBUSA-N;YGBZFOQXPOGACY-CUDHKJQZSA-N;YGBZFOQXPOGACY-UXNJRRTJSA-N;YGBZFOQXPOGACY-DTOITAGASA-N;YGBZFOQXPOGACY-XYXOJIDZSA-N,unknown,false,65,33,16,65,909
connectivity,SWIIQEZMLWUBRB,SWIIQEZMLWUBRB-CWNDDPNYSA-N,SWIIQEZMLWUBRB,SWIIQEZMLWUBRB-CWNDDPNYSA-N,unknown,false,3,2,1,1,29
connectivity,FNUGEBYFFAEPRS,FNUGEBYFFAEPRS-KSFYIVLOSA-N,FNUGEBYFFAEPRS,FNUGEBYFFAEPRS-KSFYIVLOSA-N,unknown,false,3,2,1,1,24
connectivity,XUSYGBPHQBWGAD,XUSYGBPHQBWGAD-PJSUUKDQSA-N,XUSYGBPHQBWGAD,XUSYGBPHQBWGAD-PJSUUKDQSA-N,unknown,false,39,18,10,52,1131
connectivity,AALLCALQGXXWNA,,AALLCALQGXXWNA,AALLCALQGXXWNA-NXLUFJALSA-N;AALLCALQGXXWNA-QJNFORGASA-N,unknown,false,16,11,6,21,294
connectivity,FNDYJRBJAVGLKR,FNDYJRBJAVGLKR-UJONSFQJSA-N,FNDYJRBJAVGLKR,FNDYJRBJAVGLKR-UJONSFQJSA-N,unknown,false,2,2,1,1,5
connectivity,RIXNFYQZWDGQAE,RIXNFYQZWDGQAE-DFHVBEEKSA-N,RIXNFYQZWDGQAE,RIXNFYQZWDGQAE-DFHVBEEKSA-N,inactive,true,131,79,41,99,1205
connectivity,LXEQIOGTMDLLEC,LXEQIOGTMDLLEC-UHFFFAOYSA-N,LXEQIOGTMDLLEC,LXEQIOGTMDLLEC-UHFFFAOYSA-N,unknown,false,21,19,13,18,218
connectivity,DBCAVZSSFGIHQZ,,DBCAVZSSFGIHQZ,DBCAVZSSFGIHQZ-YLAYQGCQSA-N;DBCAVZSSFGIHQZ-KGSLAXPJSA-N,unknown,false,94,48,23,64,1373
connectivity,NOEGNKMFWQHSLB,NOEGNKMFWQHSLB-UHFFFAOYSA-N,NOEGNKMFWQHSLB,NOEGNKMFWQHSLB-UHFFFAOYSA-N,unknown,false,55,49,36,54,672
connectivity,GGGUGZHBAOMSFJ,GGGUGZHBAOMSFJ-GADYQYKKSA-N,GGGUGZHBAOMSFJ,GGGUGZHBAOMSFJ-GADYQYKKSA-N,unknown,false,266,138,61,173,3055
connectivity,KHMPUQOQGWYVMN,KHMPUQOQGWYVMN-DTTCCOOLSA-N,KHMPUQOQGWYVMN,KHMPUQOQGWYVMN-DTTCCOOLSA-N,unknown,false,2,2,1,1,5
connectivity,VTZCFEUQVQTSSV,VTZCFEUQVQTSSV-LVNUYWAMSA-N,VTZCFEUQVQTSSV,VTZCFEUQVQTSSV-LVNUYWAMSA-N,unknown,false,15,13,9,12,82
connectivity,ZEBMIDMKSMCBNW,ZEBMIDMKSMCBNW-ZULIBDNHSA-N,ZEBMIDMKSMCBNW,ZEBMIDMKSMCBNW-ZULIBDNHSA-N,unknown,false,3,3,2,2,10
connectivity,UROPGAQBZGIPQC,UROPGAQBZGIPQC-VUHMTIHWSA-N,UROPGAQBZGIPQC,UROPGAQBZGIPQC-VUHMTIHWSA-N,unknown,false,36,21,5,32,393
connectivity,ABGLVXROVAEWNL,,ABGLVXROVAEWNL,ABGLVXROVAEWNL-WDSKDSINSA-N;ABGLVXROVAEWNL-PHDIDXHHSA-N,unknown,false,5,1,1,1,75
connectivity,GFZFUVWXGQWUGX,GFZFUVWXGQWUGX-DGEKEWMVSA-N,GFZFUVWXGQWUGX,GFZFUVWXGQWUGX-DGEKEWMVSA-N,unknown,false,11,8,3,9,179
connectivity,FOWPKLFOIDTRMY,FOWPKLFOIDTRMY-YXPGJMBHSA-N,FOWPKLFOIDTRMY,FOWPKLFOIDTRMY-YXPGJMBHSA-N,unknown,false,6,3,1,3,58
connectivity,AEOWOANMUIQUTM,,AEOWOANMUIQUTM,AEOWOANMUIQUTM-KKCPLASZSA-N;AEOWOANMUIQUTM-RXXWRWFHSA-N,unknown,false,1,1,1,1,10
connectivity,HFHKILYRHVHVSY,HFHKILYRHVHVSY-SXZJZTJASA-N,HFHKILYRHVHVSY,HFHKILYRHVHVSY-SXZJZTJASA-N,unknown,false,1,1,1,1,5
connectivity,JBJFEZZTGSSGBP,,JBJFEZZTGSSGBP,JBJFEZZTGSSGBP-JRCIOFDCSA-N;JBJFEZZTGSSGBP-OFZPJRNZSA-N,unknown,false,1,1,1,1,10
connectivity,YFQFTWJCXMZRGA,YFQFTWJCXMZRGA-IFQXULJGSA-N,YFQFTWJCXMZRGA,YFQFTWJCXMZRGA-IFQXULJGSA-N,unknown,false,1,1,1,1,5
connectivity,SKGHMIPXASYQPA,SKGHMIPXASYQPA-JRCIOFDCSA-N,SKGHMIPXASYQPA,SKGHMIPXASYQPA-JRCIOFDCSA-N,unknown,false,2,2,2,2,15
connectivity,AFMCJUGPIJIAOB,,AFMCJUGPIJIAOB,AFMCJUGPIJIAOB-JGPFYOFESA-N;AFMCJUGPIJIAOB-UHFFFAOYSA-N,unknown,false,1,1,1,1,14
